	Close	ATR	Momentum	CCI	MACD	EMA	Times
284	4.47	0.09977	0.15	-28.9	-0.05496	4.51	2011-12-01
285	4.47	0.09764	0.0	-37.72	-0.04911	4.51	2011-12-02
286	4.47	0.1007	0.0	-35.31	-0.04396	4.51	2011-12-05
287	4.46	0.09573	0.03	-27.41	-0.03869	4.5	2011-12-07
288	4.46	0.09389	0.0	-25.53	-0.03516	4.5	2011-12-08
289	4.42	0.09218	-0.04	-48.44	-0.0352	4.49	2011-12-09
290	4.4	0.08917	-0.02	-62.53	-0.03642	4.49	2011-12-12
291	4.36	0.08852	-0.04	-105.6	-0.04015	4.48	2011-12-13
292	4.37	0.08576	0.01	-120.7	-0.04182	4.47	2011-12-14
293	4.31	0.08464	-0.06	-168.6	-0.04743	4.46	2011-12-15
294	4.38	0.08431	0.07	-105.4	-0.04571	4.45	2011-12-16
295	4.37	0.08829	-0.01	-129.3	-0.04463	4.45	2011-12-19
296	4.36	0.08841	-0.01	-39.86	-0.04408	4.44	2011-12-20
297	4.33	0.08995	-0.03	-73.56	-0.04554	4.44	2011-12-21
298	4.33	0.08853	0.0	-115.1	-0.04616	4.43	2011-12-22
299	4.34	0.08649	0.01	-84.54	-0.04533	4.42	2011-12-23
300	4.26	0.08539	-0.03	-163.8	-0.05246	4.4	2011-12-28
301	4.24	0.08287	-0.02	-162.7	-0.05603	4.39	2011-12-29
302	4.31	0.08266	0.07	-81.87	-0.0526	4.38	2011-12-30
303	4.27	0.08319	-0.04	-78.07	-0.0525	4.38	2012-01-04
304	4.39	0.09224	0.12	55.98	-0.04225	4.38	2012-01-05
305	4.42	0.09137	0.03	103.7	-0.03135	4.38	2012-01-06
306	4.55	0.09627	0.13	215.4	-0.01208	4.39	2012-01-09
307	4.61	0.09725	0.06	258.5	0.007941	4.4	2012-01-10
308	4.57	0.09459	-0.04	213.6	0.02035	4.42	2012-01-11
309	4.62	0.09569	0.05	195.3	0.03382	4.43	2012-01-12
310	4.59	0.096	-0.03	145.5	0.0416	4.44	2012-01-13
311	4.67	0.1052	0.11	109.5	0.05562	4.46	2012-01-17
312	4.59	0.1063	-0.08	98.29	0.05706	4.47	2012-01-18
313	4.67	0.1058	0.08	98.07	0.06392	4.48	2012-01-19
314	4.78	0.1076	0.11	127.6	0.07734	4.5	2012-01-20
315	4.68	0.1077	-0.1	101.2	0.079	4.51	2012-01-30
316	4.68	0.1043	0.0	80.66	0.0794	4.52	2012-01-31
317	4.61	0.104	-0.07	56.72	0.07322	4.53	2012-02-01
318	4.77	0.1087	0.16	90.19	0.08031	4.54	2012-02-02
319	4.79	0.1074	0.02	117.7	0.08654	4.56	2012-02-03
320	4.77	0.1076	-0.02	115.1	0.08885	4.57	2012-02-06
321	4.69	0.1077	-0.08	65.43	0.08326	4.58	2012-02-07
322	4.8	0.1086	0.11	108.5	0.0867	4.6	2012-02-08
323	4.77	0.1052	-0.03	106.6	0.08602	4.61	2012-02-09
324	4.76	0.1034	-0.01	89.98	0.08371	4.62	2012-02-10
325	4.71	0.1031	-0.05	30.84	0.07696	4.62	2012-02-13
326	4.67	0.1007	-0.04	-12.81	0.0676	4.63	2012-02-14
327	4.69	0.09927	0.02	-7.903	0.06109	4.63	2012-02-15
328	4.67	0.09718	-0.02	-24.2	0.0537	4.63	2012-02-16
329	4.7	0.09452	0.03	3.953	0.04969	4.64	2012-02-17
330	4.71	0.09109	0.01	-10.19	0.04335	4.65	2012-02-21
331	4.73	0.0903	0.02	4.866	0.04239	4.65	2012-02-22
332	4.74	0.08814	0.01	43.43	0.04196	4.66	2012-02-23
333	4.83	0.0897	0.09	146.7	0.04831	4.67	2012-02-24
334	4.81	0.08972	-0.02	170.2	0.05115	4.68	2012-02-27
335	4.91	0.0926	0.1	199.4	0.06077	4.69	2012-02-28
336	4.84	0.0917	-0.07	149.5	0.06202	4.7	2012-02-29
337	4.85	0.08872	0.01	115.0	0.0631	4.71	2012-03-01
338	4.92	0.08881	0.07	153.8	0.06881	4.72	2012-03-02
339	4.87	0.08818	-0.05	132.5	0.06851	4.73	2012-03-05
