	Close	ATR	Momentum	CCI	MACD	EMA	Times
1480	675.81	9.6	-8.97	91.1	8.878	657.42	2017-05-17
1481	661.84	10.31	-13.97	32.9	7.795	657.7	2017-05-18
1482	663.14	9.874	1.3	30.45	6.96	658.05	2017-05-19
1483	664.23	9.659	1.09	37.56	6.314	658.45	2017-05-22
1484	664.53	9.46	0.3	30.95	5.76	658.84	2017-05-23
1485	664.93	9.168	0.4	28.4	5.292	659.24	2017-05-24
1486	666.62	8.862	1.69	30.76	5.0	659.71	2017-05-25
1487	672.6	8.798	5.98	51.59	5.192	660.54	2017-05-26
1488	673.2	8.872	0.4	79.75	5.353	662.1	2017-05-31
1489	674.49	8.737	1.29	63.98	5.438	662.9	2017-06-01
1490	675.99	8.91	1.5	90.46	5.563	663.74	2017-06-02
1491	678.98	8.594	2.99	74.98	5.835	664.73	2017-06-05
1492	684.16	8.478	5.18	118.1	6.395	665.98	2017-06-06
1493	679.48	8.401	-4.68	88.69	6.388	666.85	2017-06-07
1494	682.47	8.257	2.99	95.5	6.548	667.86	2017-06-08
1495	693.23	8.642	10.76	165.0	7.457	669.5	2017-06-09
1496	689.14	8.68	-4.09	113.6	7.758	670.76	2017-06-12
1497	685.75	8.751	-3.39	101.9	7.635	671.73	2017-06-13
1498	678.28	9.083	-7.47	62.19	6.856	672.15	2017-06-14
1499	684.26	9.04	5.98	63.07	6.644	672.93	2017-06-15
1500	684.76	8.814	0.5	67.65	6.443	673.7	2017-06-16
1501	689.14	9.132	4.38	116.1	6.561	674.69	2017-06-19
1502	685.85	8.903	-3.29	66.94	6.316	675.41	2017-06-20
1503	684.96	8.701	-0.89	51.72	5.981	676.03	2017-06-21
1504	681.37	8.449	-3.59	3.984	5.364	676.37	2017-06-22
1505	678.28	8.171	-3.09	-40.96	4.573	676.5	2017-06-23
1506	685.61	8.257	-1.58	37.48	4.464	677.73	2017-06-27
1507	683.96	8.199	-1.65	6.95	4.166	678.13	2017-06-28
1508	712.96	10.39	29.0	428.4	6.198	680.38	2017-06-29
1509	709.17	10.62	-3.79	281.8	7.417	682.24	2017-06-30
1510	727.21	11.17	18.04	271.5	9.727	685.14	2017-07-03
1511	724.42	11.41	5.28	165.9	11.91	689.72	2017-07-05
1512	725.61	11.21	1.19	130.7	12.75	692.04	2017-07-06
1513	725.61	10.41	0.0	116.3	13.26	694.21	2017-07-07
1514	735.68	10.63	10.07	133.9	14.31	696.88	2017-07-10
1515	735.68	9.873	0.0	114.2	14.98	699.38	2017-07-11
1516	742.75	9.922	7.07	119.3	15.89	702.18	2017-07-12
1517	741.36	9.972	-1.39	110.2	16.31	704.71	2017-07-13
1518	731.29	10.36	-10.07	76.13	15.66	706.42	2017-07-14
1519	734.38	10.22	3.09	71.11	15.21	708.23	2017-07-17
1520	731.29	10.08	-3.09	62.1	14.44	709.72	2017-07-18
1521	736.17	9.748	4.88	61.7	14.06	711.42	2017-07-19
1522	737.87	9.702	1.7	71.09	13.74	713.13	2017-07-20
1523	732.49	9.756	-5.38	53.63	12.9	714.38	2017-07-21
1524	734.58	9.418	2.09	48.27	12.26	715.68	2017-07-24
